date,season_year,team,opponent,goals_scored,goals_conceded,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,points,home_away,goal_difference,shot_conversion_rate,efficiency_score
2016-11-26,2016,West Brom,Hull,1,1,11,2,6,10,2,0,1,Away,0,0.5,0.7272727272727273
2016-11-26,2016,Middlesbrough,Leicester,2,2,6,2,3,12,4,0,1,Away,0,1.0,2.0
2016-11-26,2016,Sunderland,Liverpool,0,2,6,1,4,9,3,0,0,Away,-2,0.0,0.3333333333333333
2016-11-26,2016,Crystal Palace,Swansea,4,5,12,4,6,24,5,0,0,Away,-1,1.0,2.0
2016-11-27,2016,Bournemouth,Arsenal,1,3,9,3,10,13,5,0,0,Away,-2,0.3333333333333333,1.1111111111111112
2016-11-27,2016,West Ham,Man United,1,1,6,2,4,16,1,0,1,Away,0,0.5,1.3333333333333333
2016-11-27,2016,Everton,Southampton,0,1,13,1,2,15,2,0,0,Away,-1,0.0,0.15384615384615385
2016-11-27,2016,Stoke,Watford,1,0,14,1,3,14,0,0,3,Away,1,1.0,0.42857142857142855
2016-12-03,2016,Southampton,Crystal Palace,0,3,17,3,9,13,1,0,0,Away,-3,0.0,0.35294117647058826
2016-12-03,2016,Chelsea,Man City,3,1,10,4,2,9,3,0,3,Away,2,0.75,2.0
2016-12-03,2016,Burnley,Stoke,0,2,14,4,9,13,2,0,0,Away,-2,0.0,0.5714285714285714
2016-12-03,2016,Leicester,Sunderland,1,2,17,5,4,12,1,0,0,Away,-1,0.2,0.8235294117647058
2016-12-03,2016,Swansea,Tottenham,0,5,1,0,0,17,4,0,0,Away,-5,0.0,0.0
2016-12-03,2016,Watford,West Brom,1,3,17,5,4,8,1,1,0,Away,-2,0.2,0.8235294117647058
2016-12-03,2016,Arsenal,West Ham,5,1,19,10,2,11,3,0,3,Away,4,0.5,2.1052631578947367
2016-12-04,2016,Liverpool,Bournemouth,3,4,10,3,9,17,2,0,0,Away,-1,1.0,1.8
2016-12-04,2016,Man United,Everton,1,1,10,2,3,11,3,0,1,Away,0,0.5,0.8
2016-12-05,2016,Hull,Middlesbrough,0,1,6,2,7,11,1,0,0,Away,-1,0.0,0.6666666666666666
2016-12-10,2016,Stoke,Arsenal,1,3,12,5,7,6,0,0,0,Away,-2,0.2,1.1666666666666667
2016-12-10,2016,Bournemouth,Burnley,2,3,17,4,11,18,2,0,0,Away,-1,0.5,0.9411764705882353
2016-12-10,2016,Crystal Palace,Hull,3,3,14,6,7,14,4,0,1,Away,0,0.5,1.7142857142857142
2016-12-10,2016,Man City,Leicester,2,4,19,4,11,7,1,0,0,Away,-2,0.5,0.8421052631578947
2016-12-10,2016,Sunderland,Swansea,0,3,11,2,4,8,2,0,0,Away,-3,0.0,0.36363636363636365
2016-12-10,2016,Everton,Watford,2,3,11,4,4,16,2,0,0,Away,-1,0.5,1.4545454545454546
2016-12-11,2016,West Brom,Chelsea,0,1,6,1,1,10,4,0,0,Away,-1,0.0,0.3333333333333333
2016-12-11,2016,West Ham,Liverpool,2,2,7,3,4,8,0,0,1,Away,0,0.6666666666666666,2.0
2016-12-11,2016,Tottenham,Man United,0,1,12,4,8,17,3,0,0,Away,-1,0.0,0.6666666666666666
2016-12-11,2016,Middlesbrough,Southampton,0,1,6,2,2,12,3,0,0,Away,-1,0.0,0.6666666666666666
2016-12-13,2016,Leicester,Bournemouth,0,1,12,4,11,15,3,0,0,Away,-1,0.0,0.6666666666666666
2016-12-13,2016,Arsenal,Everton,1,2,9,3,3,10,1,0,0,Away,-1,0.3333333333333333,1.1111111111111112
2016-12-14,2016,Man United,Crystal Palace,2,1,16,6,8,10,2,0,3,Away,1,0.3333333333333333,1.25
2016-12-14,2016,Watford,Man City,0,2,5,2,2,20,2,0,0,Away,-2,0.0,0.8
2016-12-14,2016,Liverpool,Middlesbrough,3,0,15,4,2,14,0,0,3,Away,3,0.75,1.3333333333333333
2016-12-14,2016,Southampton,Stoke,0,0,15,4,11,10,2,0,1,Away,0,0.0,0.5333333333333333
2016-12-14,2016,Chelsea,Sunderland,1,0,19,6,5,10,2,0,3,Away,1,0.16666666666666666,0.8421052631578947
2016-12-14,2016,Hull,Tottenham,0,3,10,5,5,14,2,0,0,Away,-3,0.0,1.0
2016-12-14,2016,Swansea,West Brom,1,3,8,4,11,8,0,0,0,Away,-2,0.25,1.5
2016-12-14,2016,Burnley,West Ham,0,1,8,2,1,15,2,0,0,Away,-1,0.0,0.5
2016-12-17,2016,Chelsea,Crystal Palace,1,0,13,6,3,15,3,0,3,Away,1,0.16666666666666666,1.2307692307692308
2016-12-17,2016,Swansea,Middlesbrough,0,3,14,2,8,11,0,0,0,Away,-3,0.0,0.2857142857142857
2016-12-17,2016,Leicester,Stoke,2,2,14,8,9,12,6,1,1,Away,0,0.25,1.7142857142857142
2016-12-17,2016,Watford,Sunderland,0,1,9,4,11,9,2,0,0,Away,-1,0.0,0.8888888888888888
2016-12-17,2016,Man United,West Brom,2,0,10,5,3,13,3,0,3,Away,2,0.4,1.8
2016-12-17,2016,Hull,West Ham,0,1,16,5,6,9,4,0,0,Away,-1,0.0,0.625
2016-12-18,2016,Southampton,Bournemouth,3,1,14,8,4,12,2,0,3,Away,2,0.375,2.0
2016-12-18,2016,Arsenal,Man City,1,2,6,1,1,13,2,0,0,Away,-1,1.0,1.0
2016-12-18,2016,Burnley,Tottenham,1,2,5,2,2,11,2,0,0,Away,-1,0.5,1.6
2016-12-19,2016,Liverpool,Everton,1,0,11,4,6,9,1,0,3,Away,1,0.25,1.0909090909090908
2016-12-26,2016,West Brom,Arsenal,0,1,3,1,5,7,1,0,0,Away,-1,0.0,0.6666666666666666
2016-12-26,2016,Middlesbrough,Burnley,0,1,8,2,3,18,5,0,0,Away,-1,0.0,0.5
2016-12-26,2016,Bournemouth,Chelsea,0,3,7,3,5,14,1,0,0,Away,-3,0.0,0.8571428571428571
2016-12-26,2016,Man City,Hull,3,0,16,6,7,14,0,0,3,Away,3,0.5,1.5
2016-12-26,2016,Everton,Leicester,2,0,8,3,4,7,0,0,3,Away,2,0.6666666666666666,1.75
2016-12-26,2016,Sunderland,Man United,1,3,7,4,5,9,1,0,0,Away,-2,0.25,1.7142857142857142
2016-12-26,2016,West Ham,Swansea,4,1,14,7,4,12,0,0,3,Away,3,0.5714285714285714,2.142857142857143
2016-12-26,2016,Crystal Palace,Watford,1,1,10,4,3,17,4,0,1,Away,0,0.25,1.2
2016-12-27,2016,Stoke,Liverpool,1,4,6,2,2,6,1,0,0,Away,-3,0.5,1.3333333333333333
2016-12-28,2016,Tottenham,Southampton,4,1,17,5,10,16,4,0,3,Away,3,0.8,1.5294117647058822
2016-12-30,2016,Everton,Hull,2,2,20,7,5,13,2,0,1,Away,0,0.2857142857142857,1.1
2016-12-31,2016,Sunderland,Burnley,1,4,11,3,2,8,1,0,0,Away,-3,0.3333333333333333,0.9090909090909091
2016-12-31,2016,Stoke,Chelsea,2,4,5,2,3,10,2,0,0,Away,-2,1.0,2.4
2016-12-31,2016,West Ham,Leicester,0,1,25,5,7,8,3,0,0,Away,-1,0.0,0.4
2016-12-31,2016,Man City,Liverpool,0,1,9,2,6,12,1,0,0,Away,-1,0.0,0.4444444444444444
2016-12-31,2016,Middlesbrough,Man United,1,2,9,2,2,14,1,0,0,Away,-1,0.5,0.8888888888888888
2016-12-31,2016,West Brom,Southampton,2,1,7,3,3,17,3,0,3,Away,1,0.6666666666666666,2.0
2016-12-31,2016,Bournemouth,Swansea,3,0,11,6,3,9,0,0,3,Away,3,0.5,2.1818181818181817
2017-01-01,2017,Crystal Palace,Arsenal,0,2,7,4,4,7,1,0,0,Away,-2,0.0,1.1428571428571428
2017-01-01,2017,Tottenham,Watford,4,1,19,6,3,6,0,0,3,Away,3,0.6666666666666666,1.4736842105263157
2017-01-02,2017,Southampton,Everton,0,3,12,3,8,14,1,0,0,Away,-3,0.0,0.5
2017-01-02,2017,Burnley,Man City,1,2,11,3,8,11,3,0,0,Away,-1,0.3333333333333333,0.9090909090909091
2017-01-02,2017,Leicester,Middlesbrough,0,0,10,4,2,9,0,0,1,Away,0,0.0,0.8
2017-01-02,2017,Liverpool,Sunderland,2,2,21,15,5,10,3,0,1,Away,0,0.13333333333333333,1.8095238095238095
2017-01-02,2017,Hull,West Brom,1,3,17,6,9,4,0,0,0,Away,-2,0.16666666666666666,0.9411764705882353
2017-01-02,2017,Man United,West Ham,2,0,13,6,1,13,2,0,3,Away,2,0.3333333333333333,1.5384615384615385
2017-01-03,2017,Arsenal,Bournemouth,3,3,14,4,7,12,3,0,1,Away,0,0.75,1.4285714285714286
2017-01-03,2017,Swansea,Crystal Palace,2,1,11,4,5,14,1,0,3,Away,1,0.5,1.4545454545454546
2017-01-03,2017,Watford,Stoke,0,2,9,2,6,15,2,0,0,Away,-2,0.0,0.4444444444444444
2017-01-04,2017,Chelsea,Tottenham,0,2,11,2,6,8,2,0,0,Away,-2,0.0,0.36363636363636365
2017-01-14,2017,Southampton,Burnley,0,1,20,5,7,14,2,0,0,Away,-1,0.0,0.5
2017-01-14,2017,Bournemouth,Hull,1,3,8,6,5,11,1,0,0,Away,-2,0.16666666666666666,2.0
2017-01-14,2017,Chelsea,Leicester,3,0,8,3,5,9,0,0,3,Away,3,1.0,2.25
2017-01-14,2017,Stoke,Sunderland,3,1,14,6,2,11,1,0,3,Away,2,0.5,1.7142857142857142
2017-01-14,2017,Arsenal,Swansea,4,0,14,6,2,8,0,0,3,Away,4,0.6666666666666666,2.0
2017-01-14,2017,West Brom,Tottenham,0,4,3,0,0,12,2,0,0,Away,-4,0.0,0.0
2017-01-14,2017,Middlesbrough,Watford,0,0,5,1,1,15,1,0,1,Away,0,0.0,0.4
2017-01-14,2017,Crystal Palace,West Ham,0,3,10,1,2,14,2,0,0,Away,-3,0.0,0.2
2017-01-15,2017,Man City,Everton,0,4,13,5,6,7,2,0,0,Away,-4,0.0,0.7692307692307693
2017-01-15,2017,Liverpool,Man United,1,1,13,4,7,13,3,0,1,Away,0,0.25,0.9230769230769231
2017-01-21,2017,Watford,Bournemouth,2,2,10,3,4,16,1,0,1,Away,0,0.6666666666666666,1.4
2017-01-21,2017,Everton,Crystal Palace,1,0,16,8,7,15,1,0,3,Away,1,0.125,1.25
2017-01-21,2017,Swansea,Liverpool,3,2,6,3,3,7,1,0,3,Away,1,1.0,3.0
2017-01-21,2017,Tottenham,Man City,2,2,6,2,4,7,4,0,1,Away,0,1.0,2.0
2017-01-21,2017,West Ham,Middlesbrough,3,1,13,5,5,14,1,0,3,Away,2,0.6,1.6923076923076923
2017-01-21,2017,Man United,Stoke,1,1,25,8,7,13,0,0,1,Away,0,0.125,0.8
2017-01-21,2017,Sunderland,West Brom,0,2,9,3,4,12,1,0,0,Away,-2,0.0,0.6666666666666666
2017-01-22,2017,Burnley,Arsenal,1,2,13,7,4,11,3,0,0,Away,-1,0.14285714285714285,1.3846153846153846
2017-01-22,2017,Hull,Chelsea,0,2,9,4,7,10,3,0,0,Away,-2,0.0,0.8888888888888888
2017-01-22,2017,Leicester,Southampton,0,3,11,2,2,10,1,0,0,Away,-3,0.0,0.36363636363636365
2017-01-31,2017,Watford,Arsenal,2,1,10,6,5,15,3,0,3,Away,1,0.3333333333333333,2.0
2017-01-31,2017,Crystal Palace,Bournemouth,2,0,11,4,3,23,4,0,3,Away,2,0.5,1.4545454545454546
2017-01-31,2017,Leicester,Burnley,0,1,13,5,2,8,0,0,0,Away,-1,0.0,0.7692307692307693
2017-01-31,2017,Chelsea,Liverpool,1,1,8,2,3,8,1,0,1,Away,0,0.5,1.0
2017-01-31,2017,West Brom,Middlesbrough,1,1,16,5,2,13,1,0,1,Away,0,0.2,0.875
2017-01-31,2017,Tottenham,Sunderland,0,0,14,3,12,13,1,0,1,Away,0,0.0,0.42857142857142855
2017-01-31,2017,Southampton,Swansea,1,2,10,2,4,19,0,0,0,Away,-1,0.5,0.8
2017-02-01,2017,Hull,Man United,0,0,6,2,1,16,4,0,1,Away,0,0.0,0.6666666666666666
2017-02-01,2017,Everton,Stoke,1,1,14,5,5,12,0,0,1,Away,0,0.2,1.0
2017-02-01,2017,Man City,West Ham,4,0,11,4,4,14,3,0,3,Away,4,1.0,2.1818181818181817
2017-02-04,2017,Arsenal,Chelsea,1,3,9,5,13,8,1,0,0,Away,-2,0.2,1.5555555555555556
2017-02-04,2017,Sunderland,Crystal Palace,4,0,10,7,1,8,3,0,3,Away,4,0.5714285714285714,3.0
2017-02-04,2017,Bournemouth,Everton,3,6,18,8,8,4,1,0,0,Away,-3,0.375,1.5555555555555556
2017-02-04,2017,Liverpool,Hull,0,2,22,5,15,12,1,0,0,Away,-2,0.0,0.45454545454545453
2017-02-04,2017,West Ham,Southampton,3,1,6,4,2,15,2,0,3,Away,2,0.75,3.3333333333333335
2017-02-04,2017,Middlesbrough,Tottenham,0,1,8,0,2,11,1,0,0,Away,-1,0.0,0.0
2017-02-04,2017,Burnley,Watford,1,2,11,7,6,10,0,1,0,Away,-1,0.14285714285714285,1.6363636363636365
2017-02-04,2017,Stoke,West Brom,0,1,12,2,6,13,2,0,0,Away,-1,0.0,0.3333333333333333
2017-02-05,2017,Man United,Leicester,3,0,15,9,3,13,4,0,3,Away,3,0.3333333333333333,2.0
2017-02-05,2017,Swansea,Man City,1,2,4,2,3,13,3,0,0,Away,-1,0.5,2.0
2017-02-11,2017,Hull,Arsenal,0,2,9,4,8,9,1,1,0,Away,-2,0.0,0.8888888888888888
2017-02-11,2017,Tottenham,Liverpool,0,2,7,2,3,14,4,0,0,Away,-2,0.0,0.5714285714285714
2017-02-11,2017,Watford,Man United,0,2,9,3,1,12,0,0,0,Away,-2,0.0,0.6666666666666666
2017-02-11,2017,Everton,Middlesbrough,0,0,7,3,2,9,0,0,1,Away,0,0.0,0.8571428571428571
2017-02-11,2017,Crystal Palace,Stoke,0,1,6,1,5,14,3,0,0,Away,-1,0.0,0.3333333333333333
2017-02-11,2017,Southampton,Sunderland,4,0,15,8,2,14,0,0,3,Away,4,0.5,2.1333333333333333
2017-02-11,2017,West Brom,West Ham,2,2,8,3,5,14,2,0,1,Away,0,0.6666666666666666,1.75
2017-02-12,2017,Chelsea,Burnley,1,1,13,2,1,11,2,0,1,Away,0,0.5,0.6153846153846154
2017-02-12,2017,Leicester,Swansea,0,2,9,1,3,14,2,0,0,Away,-2,0.0,0.2222222222222222
2017-02-13,2017,Man City,Bournemouth,2,0,17,5,7,11,3,0,3,Away,2,0.4,1.0588235294117647
2017-02-25,2017,Swansea,Chelsea,1,3,3,2,1,14,3,0,0,Away,-2,0.5,2.6666666666666665
2017-02-25,2017,Middlesbrough,Crystal Palace,0,1,11,4,2,15,1,0,0,Away,-1,0.0,0.7272727272727273
2017-02-25,2017,Sunderland,Everton,0,2,10,1,6,16,2,0,0,Away,-2,0.0,0.2
2017-02-25,2017,Burnley,Hull,1,1,10,3,3,13,1,1,1,Away,0,0.3333333333333333,1.0
2017-02-25,2017,West Ham,Watford,1,1,13,2,6,14,1,1,1,Away,0,0.5,0.6153846153846154
2017-02-25,2017,Bournemouth,West Brom,1,2,12,4,6,5,0,0,0,Away,-1,0.25,1.0
2017-02-26,2017,Stoke,Tottenham,0,4,5,3,5,14,3,0,0,Away,-4,0.0,1.2
2017-02-27,2017,Liverpool,Leicester,1,3,17,7,12,5,0,0,0,Away,-2,0.14285714285714285,1.0588235294117647
2017-03-04,2017,Hull,Leicester,1,3,10,4,4,13,1,0,0,Away,-2,0.25,1.2
2017-03-04,2017,Arsenal,Liverpool,1,3,7,3,3,15,2,0,0,Away,-2,0.3333333333333333,1.4285714285714286
2017-03-04,2017,Bournemouth,Man United,1,1,3,1,2,11,2,1,1,Away,0,1.0,2.0
2017-03-04,2017,Middlesbrough,Stoke,0,2,8,2,1,20,2,0,0,Away,-2,0.0,0.5
2017-03-04,2017,Burnley,Swansea,2,3,6,4,2,13,2,0,0,Away,-1,0.5,2.6666666666666665
2017-03-04,2017,Southampton,Watford,4,3,20,11,5,9,2,0,3,Away,1,0.36363636363636365,1.9
2017-03-04,2017,Crystal Palace,West Brom,2,0,10,4,5,12,1,0,3,Away,2,0.5,1.6
2017-03-05,2017,Man City,Sunderland,2,0,14,7,4,4,0,0,3,Away,2,0.2857142857142857,1.5714285714285714
2017-03-05,2017,Everton,Tottenham,2,3,8,4,2,14,2,0,0,Away,-1,0.5,2.0
2017-03-06,2017,Chelsea,West Ham,2,1,9,4,4,8,1,0,3,Away,1,0.5,1.7777777777777777
2017-03-08,2017,Stoke,Man City,0,0,5,2,1,11,3,0,1,Away,0,0.0,0.8
2017-03-11,2017,West Ham,Bournemouth,2,3,15,7,6,15,2,0,0,Away,-1,0.2857142857142857,1.4666666666666666
2017-03-11,2017,West Brom,Everton,0,3,5,2,6,12,2,0,0,Away,-3,0.0,0.8
2017-03-11,2017,Swansea,Hull,1,2,11,3,7,5,1,0,0,Away,-1,0.3333333333333333,0.9090909090909091
2017-03-12,2017,Burnley,Liverpool,1,2,11,1,1,16,2,0,0,Away,-1,1.0,0.5454545454545454
2017-03-18,2017,Swansea,Bournemouth,0,2,10,1,4,9,2,0,0,Away,-2,0.0,0.2
2017-03-18,2017,Watford,Crystal Palace,0,1,6,2,2,15,2,0,0,Away,-1,0.0,0.6666666666666666
2017-03-18,2017,Hull,Everton,0,4,6,0,8,7,0,1,0,Away,-4,0.0,0.0
2017-03-18,2017,Chelsea,Stoke,2,1,20,7,11,11,2,0,3,Away,1,0.2857142857142857,1.1
2017-03-18,2017,Burnley,Sunderland,0,0,17,3,5,7,1,0,1,Away,0,0.0,0.35294117647058826
2017-03-18,2017,Arsenal,West Brom,1,3,11,2,5,6,0,0,0,Away,-2,0.5,0.7272727272727273
2017-03-18,2017,Leicester,West Ham,3,2,11,5,5,14,1,0,3,Away,1,0.6,2.0
2017-03-19,2017,Liverpool,Man City,1,1,13,4,8,7,3,0,1,Away,0,0.25,0.9230769230769231
2017-03-19,2017,Man United,Middlesbrough,3,1,14,6,3,8,1,0,3,Away,2,0.5,1.7142857142857142
2017-03-19,2017,Southampton,Tottenham,1,2,8,3,1,13,3,0,0,Away,-1,0.3333333333333333,1.25
2017-04-01,2017,Tottenham,Burnley,2,0,19,7,7,6,0,0,3,Away,2,0.2857142857142857,1.1578947368421053
2017-04-01,2017,Crystal Palace,Chelsea,2,1,8,3,3,14,2,0,3,Away,1,0.6666666666666666,1.75
2017-04-01,2017,West Ham,Hull,1,2,12,4,5,9,2,0,0,Away,-1,0.25,1.0
2017-04-01,2017,Stoke,Leicester,0,2,10,2,4,11,4,0,0,Away,-2,0.0,0.4
2017-04-01,2017,Everton,Liverpool,1,3,9,4,3,10,3,0,0,Away,-2,0.25,1.3333333333333333
2017-04-01,2017,West Brom,Man United,0,0,3,1,1,13,3,0,1,Away,0,0.0,0.6666666666666666
2017-04-01,2017,Bournemouth,Southampton,0,0,12,3,3,8,0,0,1,Away,0,0.0,0.5
2017-04-01,2017,Sunderland,Watford,0,1,11,3,9,8,3,0,0,Away,-1,0.0,0.5454545454545454
2017-04-02,2017,Man City,Arsenal,2,2,14,5,8,15,2,0,1,Away,0,0.4,1.2857142857142858
2017-04-02,2017,Middlesbrough,Swansea,0,0,8,1,3,16,3,0,1,Away,0,0.0,0.25
2017-04-04,2017,Stoke,Burnley,0,1,15,2,5,16,2,0,0,Away,-1,0.0,0.26666666666666666
2017-04-04,2017,Sunderland,Leicester,0,2,15,3,6,13,1,0,0,Away,-2,0.0,0.4
2017-04-04,2017,Everton,Man United,1,1,11,4,5,18,4,1,1,Away,0,0.25,1.0909090909090908
2017-04-04,2017,West Brom,Watford,0,2,18,2,6,14,4,0,0,Away,-2,0.0,0.2222222222222222
2017-04-05,2017,West Ham,Arsenal,0,3,7,2,0,5,2,0,0,Away,-3,0.0,0.5714285714285714
2017-04-05,2017,Man City,Chelsea,1,2,17,7,9,14,3,0,0,Away,-1,0.14285714285714285,1.0588235294117647
2017-04-05,2017,Middlesbrough,Hull,2,4,12,4,4,12,1,0,0,Away,-2,0.5,1.3333333333333333
2017-04-05,2017,Bournemouth,Liverpool,2,2,7,2,2,8,1,0,1,Away,0,1.0,1.7142857142857142
2017-04-05,2017,Crystal Palace,Southampton,1,3,17,3,11,11,1,0,0,Away,-2,0.3333333333333333,0.5882352941176471
2017-04-05,2017,Tottenham,Swansea,3,1,18,8,7,8,1,0,3,Away,2,0.375,1.5555555555555556
2017-04-08,2017,Chelsea,Bournemouth,3,1,15,5,4,11,3,0,3,Away,2,0.6,1.4666666666666666
2017-04-08,2017,Hull,Man City,1,3,6,1,3,8,2,0,0,Away,-2,1.0,1.0
2017-04-08,2017,Burnley,Middlesbrough,0,0,7,2,3,12,3,0,1,Away,0,0.0,0.5714285714285714
2017-04-08,2017,Liverpool,Stoke,2,1,14,4,8,11,2,0,3,Away,1,0.5,1.1428571428571428
2017-04-08,2017,Watford,Tottenham,0,4,8,2,5,12,1,0,0,Away,-4,0.0,0.5
2017-04-08,2017,Southampton,West Brom,1,0,10,3,3,12,2,0,3,Away,1,0.3333333333333333,1.0
2017-04-08,2017,Swansea,West Ham,0,1,4,1,3,12,1,0,0,Away,-1,0.0,0.5
2017-04-09,2017,Leicester,Everton,2,4,6,4,6,15,2,0,0,Away,-2,0.5,2.6666666666666665
2017-04-09,2017,Man United,Sunderland,3,0,18,9,5,20,5,0,3,Away,3,0.3333333333333333,1.6666666666666667
2017-04-10,2017,Arsenal,Crystal Palace,0,3,11,3,8,10,1,0,0,Away,-3,0.0,0.5454545454545454
2017-04-15,2017,Leicester,Crystal Palace,2,2,6,2,5,16,2,0,1,Away,0,1.0,2.0
2017-04-15,2017,Burnley,Everton,1,3,13,6,7,14,0,0,0,Away,-2,0.16666666666666666,1.2307692307692308
2017-04-15,2017,Man City,Southampton,3,0,18,5,8,8,0,0,3,Away,3,0.6,1.2222222222222223
2017-04-15,2017,Hull,Stoke,1,3,14,3,7,5,2,0,0,Away,-2,0.3333333333333333,0.7142857142857143
2017-04-15,2017,West Ham,Sunderland,2,2,7,3,1,10,0,1,1,Away,0,0.6666666666666666,2.0
2017-04-15,2017,Bournemouth,Tottenham,0,4,5,1,1,10,1,0,0,Away,-4,0.0,0.4
2017-04-15,2017,Swansea,Watford,0,1,13,4,2,13,0,0,0,Away,-1,0.0,0.6153846153846154
2017-04-16,2017,Chelsea,Man United,0,2,5,0,3,20,3,0,0,Away,-2,0.0,0.0
2017-04-16,2017,Liverpool,West Brom,1,0,15,2,4,9,1,0,3,Away,1,0.5,0.5333333333333333
2017-04-17,2017,Arsenal,Middlesbrough,2,1,12,4,4,16,2,0,3,Away,1,0.5,1.3333333333333333
2017-04-22,2017,Middlesbrough,Bournemouth,0,4,5,2,3,14,2,1,0,Away,-4,0.0,0.8
2017-04-22,2017,Watford,Hull,0,2,13,2,7,11,1,0,0,Away,-2,0.0,0.3076923076923077
2017-04-22,2017,Stoke,Swansea,0,2,9,3,4,14,2,0,0,Away,-2,0.0,0.6666666666666666
2017-04-22,2017,Everton,West Ham,0,0,4,0,4,15,3,0,1,Away,0,0.0,0.0
2017-04-23,2017,Man United,Burnley,2,0,12,6,3,16,1,0,3,Away,2,0.3333333333333333,1.6666666666666667
2017-04-23,2017,Crystal Palace,Liverpool,2,1,7,3,3,10,2,0,3,Away,1,0.6666666666666666,2.0
2017-04-25,2017,Southampton,Chelsea,2,4,12,4,7,9,2,0,0,Away,-2,0.5,1.3333333333333333
2017-04-26,2017,Leicester,Arsenal,0,1,7,3,1,13,4,0,0,Away,-1,0.0,0.8571428571428571
2017-04-26,2017,Tottenham,Crystal Palace,1,0,18,4,11,15,3,0,3,Away,1,0.25,0.6666666666666666
2017-04-26,2017,Sunderland,Middlesbrough,0,1,10,4,5,11,3,0,0,Away,-1,0.0,0.8
2017-04-27,2017,Man United,Man City,0,0,3,1,4,8,0,1,1,Away,0,0.0,0.6666666666666666
2017-04-29,2017,Burnley,Crystal Palace,2,0,9,3,4,12,0,0,3,Away,2,0.6666666666666666,1.5555555555555556
2017-04-29,2017,Hull,Southampton,0,0,9,1,6,13,3,0,1,Away,0,0.0,0.2222222222222222
2017-04-29,2017,West Ham,Stoke,0,0,12,4,3,3,0,0,1,Away,0,0.0,0.6666666666666666
2017-04-29,2017,Bournemouth,Sunderland,1,0,15,7,5,9,2,0,3,Away,1,0.14285714285714285,1.2
2017-04-29,2017,Leicester,West Brom,1,0,6,1,6,9,2,0,3,Away,1,1.0,1.0
2017-04-30,2017,Chelsea,Everton,3,0,11,5,4,11,4,0,3,Away,3,0.6,2.0
2017-04-30,2017,Swansea,Man United,1,1,12,4,2,13,2,0,1,Away,0,0.25,1.0
2017-04-30,2017,Man City,Middlesbrough,2,2,22,4,11,9,4,0,1,Away,0,0.5,0.7272727272727273
2017-04-30,2017,Arsenal,Tottenham,0,2,12,4,5,15,3,0,0,Away,-2,0.0,0.6666666666666666
2017-05-01,2017,Liverpool,Watford,1,0,12,8,5,9,1,0,3,Away,1,0.125,1.6666666666666667
2017-05-05,2017,Tottenham,West Ham,0,1,11,5,7,9,2,0,0,Away,-1,0.0,0.9090909090909091
2017-05-06,2017,Stoke,Bournemouth,2,2,14,3,7,15,0,0,1,Away,0,0.6666666666666666,1.0
2017-05-06,2017,West Brom,Burnley,2,2,11,3,8,14,3,0,1,Away,0,0.6666666666666666,1.2727272727272727
2017-05-06,2017,Sunderland,Hull,2,0,12,5,4,8,1,0,3,Away,2,0.4,1.5
2017-05-06,2017,Watford,Leicester,0,3,14,7,1,10,0,0,0,Away,-3,0.0,1.0
2017-05-06,2017,Crystal Palace,Man City,0,5,5,2,3,8,3,0,0,Away,-5,0.0,0.8
2017-05-06,2017,Everton,Swansea,0,1,8,2,5,13,0,0,0,Away,-1,0.0,0.5
2017-05-07,2017,Man United,Arsenal,0,2,10,4,9,10,0,0,0,Away,-2,0.0,0.8
2017-05-07,2017,Southampton,Liverpool,0,0,4,0,6,4,3,0,1,Away,0,0.0,0.0
2017-05-08,2017,Middlesbrough,Chelsea,0,3,2,1,1,21,2,0,0,Away,-3,0.0,1.0
2017-05-10,2017,Arsenal,Southampton,2,0,11,4,5,5,2,0,3,Away,2,0.5,1.4545454545454546
2017-05-12,2017,Watford,Everton,0,1,14,2,8,11,3,0,0,Away,-1,0.0,0.2857142857142857
2017-05-12,2017,Chelsea,West Brom,1,0,24,5,8,8,0,0,3,Away,1,0.2,0.5833333333333334
2017-05-13,2017,Burnley,Bournemouth,1,2,14,3,1,11,1,0,0,Away,-1,0.3333333333333333,0.7142857142857143
2017-05-13,2017,Leicester,Man City,1,2,9,4,3,16,3,0,0,Away,-1,0.25,1.3333333333333333
2017-05-13,2017,Southampton,Middlesbrough,2,1,14,4,3,11,0,0,3,Away,1,0.5,1.1428571428571428
2017-05-13,2017,Arsenal,Stoke,4,1,10,6,6,7,2,0,3,Away,3,0.6666666666666666,2.8
2017-05-13,2017,Swansea,Sunderland,2,0,3,3,4,6,0,0,3,Away,2,0.6666666666666666,4.666666666666667
2017-05-14,2017,Hull,Crystal Palace,0,4,9,0,7,14,5,0,0,Away,-4,0.0,0.0
2017-05-14,2017,Man United,Tottenham,1,2,8,2,3,15,2,0,0,Away,-1,0.5,1.0
2017-05-14,2017,Liverpool,West Ham,4,0,26,11,6,10,0,0,3,Away,4,0.36363636363636365,1.4615384615384615
2017-05-15,2017,Watford,Chelsea,3,4,9,3,3,12,4,1,0,Away,-1,1.0,2.0
2017-05-16,2017,Sunderland,Arsenal,0,2,6,2,3,10,2,0,0,Away,-2,0.0,0.6666666666666666
2017-05-16,2017,West Brom,Man City,1,3,5,2,1,11,2,0,0,Away,-2,0.5,1.6
